timestamp,open,high,low,close,volume
2024-06-05,7249.9502,7545.5498,6719.0000,7493.2002,6208
2024-05-31,6920.0000,7250.0000,6843.0000,7148.1499,8444
2024-05-24,6803.7500,7021.7500,6761.5000,6873.7998,6674
2024-05-18,6798.0498,7057.1001,6688.8999,6858.5000,10957
2024-05-10,6700.0000,7100.0000,6554.7500,6795.9502,16414
2024-05-03,6247.6499,6855.0000,6195.0000,6692.7002,18641
2024-04-26,6504.9502,6577.0000,6191.0000,6256.1499,5740
2024-04-19,6326.0498,6598.0000,6298.7998,6440.1499,1756
2024-04-12,6622.0000,6655.0000,6400.0000,6413.7002,1279
2024-04-05,6522.3501,6808.0000,6516.5000,6618.1001,2539
2024-03-28,6800.0000,6800.0000,6499.8999,6522.3501,1123
2024-03-22,6445.0498,6810.3501,6440.0498,6671.5498,4443
2024-03-15,6491.3501,6597.0000,6320.1001,6515.0000,4837
2024-03-07,6500.2500,6682.4502,6379.8501,6512.5498,3139
2024-03-01,6503.8999,6638.7002,6388.8501,6570.7500,1761
2024-02-23,6690.1001,6698.5000,6485.0000,6502.9502,2624
2024-02-16,6785.9502,6821.5000,6522.9502,6694.3999,2889
2024-02-09,6550.2998,6923.0000,6550.2998,6805.3999,10702
2024-02-02,6542.0500,7123.8500,6475.0000,6567.7500,8349
2024-01-25,6620.5000,6640.0000,6462.5500,6500.8500,1113
2024-01-19,6884.2500,6940.9000,6472.5500,6584.7500,7747
2024-01-12,6654.7000,7318.1000,6651.3500,6760.2500,654989
2024-01-05,6509.2500,6683.1500,6365.0000,6651.1000,5008
2023-12-29,6145.8500,6614.0500,6074.3500,6484.4500,3442
2023-12-22,6101.7000,6214.9500,5949.5000,6139.6500,4355
2023-12-15,6185.7500,6290.0000,6090.1000,6155.0500,4824
2023-12-08,6330.6500,6434.2500,6152.1500,6213.1000,4614
2023-12-01,6384.8000,6393.5500,6309.4000,6320.8500,1539
2023-11-24,6447.9500,6479.9500,6325.0000,6361.9500,2446
2023-11-17,6321.7000,6524.0000,6306.0500,6336.1000,3031
2023-11-10,6297.0000,6560.0000,6025.5000,6377.0500,4256
2023-11-03,6209.4500,6342.3500,6011.2500,6250.7500,4903
2023-10-27,6280.1500,6295.7000,6054.0500,6233.6000,4767
2023-10-20,6328.3000,6410.0000,6222.0500,6308.4000,3857
2023-10-13,6200.0000,6344.4500,6094.2500,6320.3000,6272
2023-10-06,6110.6500,6357.0500,6090.0500,6204.2500,5105
2023-09-29,6052.0500,6218.0500,5925.0500,6117.1000,6947
2023-09-22,6325.0000,6360.0000,5959.4500,5991.6000,8560
