timestamp,open,high,low,close,volume
2024-06-05,964.3500,964.3500,855.4500,929.9000,5363963
2024-05-31,967.9500,967.9500,920.0000,922.8500,3339639
2024-05-24,957.8500,970.8000,942.7500,960.7500,1503372
2024-05-18,1010.3000,1010.3000,919.0000,952.9500,9061717
2024-05-10,1017.1000,1050.0000,977.7500,1046.8500,3803411
2024-05-03,1004.1500,1040.0000,996.0000,1013.8000,1787724
2024-04-26,979.4000,1007.5500,965.9500,999.3500,1789928
2024-04-19,997.9500,1006.9500,943.9500,963.2000,2803946
2024-04-12,1010.2000,1029.6000,1004.0500,1018.3500,1134514
2024-04-05,1000.0000,1017.0000,987.1000,1007.0500,2029139
2024-03-28,977.5000,999.5000,976.4000,993.0000,1202205
2024-03-22,946.0000,986.2500,921.2500,979.5500,2970464
2024-03-15,1037.0000,1037.0000,940.1000,946.2000,5025644
2024-03-07,992.9500,1065.6000,980.0000,1039.3500,6835410
2024-03-01,938.3500,979.9000,931.9000,977.2000,3274530
2024-02-23,945.3000,945.3000,914.4500,937.1500,1892693
2024-02-16,917.0000,948.5000,894.0000,938.7500,2144435
2024-02-09,942.0000,949.6000,906.0500,914.9500,5403402
2024-02-02,813.7500,901.9000,811.0000,878.8000,4570690
2024-01-25,821.9500,827.7000,789.0000,811.4500,5117730
2024-01-12,798.8500,818.9500,787.6000,816.2500,3318196
2024-01-05,786.7000,805.8500,776.2000,790.5500,3885522
2023-12-29,727.0000,802.6000,716.6000,780.7500,5675581
2023-12-22,733.8000,734.8500,695.9000,724.6000,3061945
2023-12-15,718.3000,734.0500,713.0000,732.4000,2218240
2023-12-08,715.8500,727.5000,704.6500,714.6500,3703335
2023-12-01,678.7000,717.0000,674.3000,705.7000,3803151
2023-11-24,683.8500,687.3500,670.6000,673.6500,2197858
2023-11-17,653.5000,687.5500,649.2500,681.0000,2769219
2023-11-10,653.0000,653.4500,641.2500,650.8000,3114834
2023-11-03,643.7000,665.4500,622.0000,647.8000,4659296
2023-10-27,664.0000,666.7000,624.8500,640.7000,2931590
2023-10-20,668.8000,677.9000,653.7500,662.7000,3803930
2023-10-13,621.4500,669.1000,613.8000,667.1500,2994446
2023-10-06,632.5000,632.5500,608.4500,622.1000,2190604
2023-09-29,622.7000,633.1000,612.4500,630.3500,2825334
2023-09-22,635.0500,647.0000,619.0000,621.1000,1785778
2023-09-15,632.5500,639.7500,615.6000,634.1500,2544084
2023-09-08,612.1500,628.9000,605.6000,627.1500,2604818
2023-09-01,606.3000,614.8000,599.1000,611.2000,5062474
2023-08-25,616.0500,626.5000,593.5000,605.4500,3968544
2023-08-18,611.0500,621.9000,594.6000,615.7500,2747116
2023-08-11,618.5500,628.2500,601.6000,611.7000,4819759
2023-08-04,640.0000,652.9000,612.7000,614.5500,3549590
2023-07-28,628.0000,665.3000,625.8000,635.2000,5568454
2023-07-21,626.2500,631.0000,607.2000,625.8000,3345582
2023-07-14,625.0000,634.6000,615.3500,624.7500,4609463
2023-07-07,600.0000,624.6500,585.0000,618.4500,4409826
2023-06-30,560.0000,599.0000,557.7500,595.5000,3084971
2023-06-23,570.5000,585.9500,557.4500,559.2500,2551972
2023-06-16,566.2000,575.0000,560.8000,569.5500,1963878
2023-06-09,538.0500,576.5000,538.0000,562.2000,5139970
2023-06-02,524.5000,541.1000,517.0000,535.7500,3239035
2023-05-26,524.0500,531.0000,509.1000,518.5500,2102285
2023-05-19,525.0000,537.1500,504.7500,524.7500,5088357
2023-05-12,478.4500,520.4000,478.4500,515.6500,6717900
2023-05-05,482.2500,486.5000,474.6000,477.2000,2032862
2023-04-28,471.0000,487.9000,468.5000,485.1500,1789800
2023-04-21,470.0000,483.5000,465.7500,471.0000,3222818
2023-04-13,450.0500,473.1000,450.0500,469.5500,4284775
2023-04-06,423.1000,439.0000,419.4500,437.5500,1003909
2023-03-31,413.4000,421.8000,400.4000,420.6000,1358775
2023-03-24,414.6000,422.5500,405.5000,416.2500,1185121
2023-03-17,435.0000,437.0000,405.0000,418.9500,1777614
2023-03-10,431.0000,442.0000,430.0000,435.7500,1581395
2023-03-03,427.7000,430.5500,413.3500,428.0000,1218633
2023-02-24,441.4500,445.9500,427.0000,427.7000,2137648
2023-02-17,445.3000,447.9000,434.4000,439.9000,1714208
2023-02-10,444.0000,447.7500,431.3000,445.6000,1689097
2023-02-03,445.0000,461.3000,437.5000,445.4500,5042438
2023-01-27,406.5000,453.2000,405.0500,445.5500,5907876
2023-01-20,412.6000,419.3500,400.0000,403.1000,2466122
2023-01-13,386.0000,420.4500,384.8500,411.4500,5384789
2023-01-06,392.0000,398.2000,381.0000,382.1500,3653558
2022-12-30,378.3000,397.2000,375.5000,388.1000,4255731
2022-12-23,422.4000,422.9500,376.6000,378.3000,4897762
2022-12-16,411.7500,427.7500,408.0000,421.2500,2793671
2022-12-09,434.0000,437.4000,409.6000,413.3500,3968170
2022-12-02,434.4500,443.4000,429.5500,435.3000,2691166
2022-11-25,426.3000,435.4000,420.0000,433.2500,2688174
2022-11-18,423.3500,438.5000,419.7000,423.5500,5368016
2022-11-11,427.2500,441.1000,409.3000,423.5500,4829321
2022-11-04,413.5000,426.0000,411.3500,425.3500,3055682
2022-10-28,404.0000,411.5500,403.3500,409.8500,2406128
2022-10-21,394.0000,407.1000,392.3000,397.9500,2578078
2022-10-14,403.1000,409.0000,391.2000,396.2000,7098354
2022-10-07,405.9000,417.5000,395.5000,412.2000,3433773
2022-09-30,416.0000,417.6500,390.4500,404.6500,6520209
2022-09-23,431.9000,443.2000,420.6500,423.0500,5903153
2022-09-16,447.1000,458.8500,429.3000,432.4000,4432580
2022-09-09,461.1500,463.8500,440.0000,446.0000,5447843
2022-09-02,448.4000,474.4000,448.4000,462.1500,2693885
2022-08-26,469.6500,470.3000,447.7500,464.8000,2289310
2022-08-19,478.5000,494.5000,468.0000,470.8000,2457493
2022-08-12,466.0000,484.2500,463.5000,477.5000,3221297
2022-08-05,451.1000,480.9000,451.1000,465.4000,10148066
2022-07-29,458.2000,458.2000,427.3500,449.6500,4194814
2022-07-22,443.0000,460.7500,443.0000,454.8500,5030581
2022-07-15,438.8500,441.6000,423.3500,440.0500,2657874
2022-07-08,411.6000,443.8000,404.8000,441.6000,3015669
2022-07-01,416.0000,424.0000,402.1500,412.7000,3077690
2022-06-24,390.1000,412.8000,376.7000,409.2000,5846978
2022-06-17,416.5500,420.9500,382.5500,389.1500,6383708
2022-06-10,428.3000,440.3000,422.0000,428.2000,3404628
2022-06-03,436.3500,449.5000,430.5000,431.9000,4803473
2022-05-27,421.1000,433.0000,404.9500,429.6000,5232526
2022-05-20,411.0000,427.4500,396.2000,417.9500,5787675
2022-05-13,408.5000,415.7500,366.0500,404.3500,7332264
2022-05-06,438.0000,443.0000,407.0000,408.7000,6010682
2022-04-29,433.7000,447.6000,423.4000,437.5500,4489299
2022-04-22,430.2500,449.2500,416.8500,438.9500,2613840
2022-04-13,457.0000,458.9500,430.2500,431.0000,3397498
2022-04-08,444.7000,462.6500,441.3500,452.1000,7553266
2022-04-01,432.0000,442.3500,426.3500,441.1000,3195636
2022-03-25,436.0000,449.0000,421.3500,432.0500,7189214
2022-03-17,418.8000,435.7500,404.0000,433.8000,9238627
2022-03-11,402.1000,434.9000,376.1500,418.1500,21434706
2022-03-04,450.9500,459.9500,415.0000,417.5000,6876013
2022-02-25,491.0000,500.3500,411.1000,459.6000,11254438
2022-02-18,489.9000,511.4000,467.2000,493.1000,6405071
2022-02-11,502.0000,510.0000,479.3000,498.3500,4548958
2022-02-04,507.0000,519.5000,493.2000,500.5500,7361493
2022-01-28,500.5000,509.3000,467.6000,497.4000,5307601
2022-01-21,514.1000,528.3500,494.3000,502.0000,6257899
2022-01-14,492.1000,515.3000,491.3500,509.7500,5311643
2022-01-07,492.2500,500.8000,477.2500,490.4500,5001632
2021-12-31,466.0000,483.4500,460.1000,482.3500,3122166
2021-12-24,460.0000,478.1000,440.0000,467.5500,7881794
