timestamp,open,high,low,close,volume
2024-06-05,824.3500,824.3500,724.3500,789.0500,50114
2024-05-31,820.2500,862.2000,772.2000,786.2500,132327
2024-05-24,780.0500,855.0000,780.0500,824.5500,89829
2024-05-18,822.6000,833.4500,781.7500,794.2000,58273
2024-05-10,879.9500,899.4500,813.8000,822.5500,146746
2024-05-03,877.6500,989.9000,861.4000,869.6000,275634
2024-04-26,844.1000,876.0000,829.9500,869.6000,46585
2024-04-19,767.0500,872.6500,767.0500,827.4000,55620
2024-04-12,812.0500,888.0000,812.0500,837.6500,45277
2024-04-05,781.0500,819.9500,773.0500,814.1000,29677
2024-03-28,769.8000,787.4000,753.7500,780.4000,10671
2024-03-22,757.2500,764.9500,725.0500,755.7500,20939
2024-03-15,832.5500,832.5500,737.0500,759.1500,43811
2024-03-07,803.1500,825.0000,780.0000,816.5000,28172
2024-03-01,790.4500,818.7000,790.4500,810.6000,29955
2024-02-23,806.4500,826.2500,795.0000,804.2000,45034
2024-02-16,801.3500,837.0000,776.7500,806.4500,553105
2024-02-09,869.9000,903.3500,816.1500,833.3000,247669
2024-02-02,848.9000,911.1500,842.7500,864.8500,109508
2024-01-25,832.1500,856.5500,799.8000,845.9500,129462
2024-01-12,850.6000,902.6500,824.5000,832.0000,300130
2024-01-05,758.9500,854.5000,750.7000,845.8000,282001
2023-12-29,699.9000,765.7000,699.9000,744.9000,151245
2023-12-22,676.0500,710.2000,658.5000,691.3000,121274
2023-12-15,669.2500,694.6000,655.5500,682.3000,114231
2023-12-08,647.3000,675.8500,642.4000,668.8500,86721
2023-12-01,663.8500,671.5000,643.9500,647.2500,28451
2023-11-24,657.8500,687.5000,655.7500,659.8000,50908
2023-11-17,671.0500,675.8000,653.5000,655.8000,30305
2023-11-10,650.0500,676.5000,648.3500,667.7000,93113
2023-11-03,633.0000,655.0000,619.5500,652.1500,73313
2023-10-27,651.0500,660.4000,603.3500,633.0000,88747
2023-10-20,685.0500,693.0000,648.5500,654.2500,108220
2023-10-13,730.0000,733.3000,658.0000,684.0500,416721
2023-10-06,585.9000,720.6000,567.6000,719.7500,299236
2023-09-29,560.6500,577.7500,545.4500,569.4000,36205
2023-09-22,572.1500,579.1500,554.0000,560.6500,57767
2023-09-15,595.0500,600.0000,544.0000,575.4500,138565
2023-09-08,538.0500,590.0000,531.3500,584.1500,114570
2023-09-01,538.0500,545.7000,518.5500,537.9000,70279
2023-08-25,486.1500,557.5000,486.1500,536.2000,184614
2023-08-18,497.4000,513.0500,484.9500,494.8500,72111
2023-08-11,475.6500,507.9500,469.0000,497.4000,128551
2023-08-04,479.9500,485.0000,471.1500,475.6000,50492
2023-07-28,475.0500,488.7500,471.9000,475.1500,38915
2023-07-21,495.3500,495.6500,473.4500,479.4500,76614
2023-07-14,500.0500,505.3000,485.3000,489.0500,32608
2023-07-07,520.0000,523.5500,496.3000,498.6000,42888
2023-06-30,482.0000,520.0000,475.0500,516.9000,72146
2023-06-23,506.9500,508.8500,480.6000,481.8000,42531
2023-06-16,466.3500,515.3500,464.9500,497.5000,83681
2023-06-09,482.0000,484.4500,462.8000,464.4500,19478
2023-06-02,490.0000,493.4000,474.0500,480.2000,53398
2023-05-26,473.9500,485.0000,460.5000,483.9000,34831
2023-05-19,465.0500,483.0500,457.5000,469.6500,76847
2023-05-12,448.9000,482.0000,441.7500,472.1000,44278
2023-05-05,448.9500,455.0000,441.0500,443.7500,21764
2023-04-28,430.1500,453.0500,430.1500,450.4000,24546
2023-04-21,442.0000,449.0000,430.3500,435.3000,23270
2023-04-13,425.0000,460.0000,424.6000,443.9000,88282
2023-04-06,402.1000,426.0000,402.1000,423.6000,21723
2023-03-31,417.9000,417.9000,395.2000,404.0000,29193
2023-03-24,403.0500,420.9000,400.6500,408.5000,31611
2023-03-17,422.5500,423.6000,398.3500,401.8000,60611
2023-03-10,415.5500,443.1000,415.5500,421.5500,51197
2023-03-03,420.0000,423.5500,415.6500,420.4000,21019
