timestamp,open,high,low,close,volume
2024-05-29,402.0000,402.7500,392.3000,395.1500,81207
2024-05-28,406.3500,410.0000,396.5000,403.1000,34026
2024-05-27,398.8000,409.2000,395.8000,406.3500,56910
2024-05-24,403.5500,405.7500,396.5500,401.7500,116316
2024-05-23,399.6500,405.0000,399.0500,403.7500,33228
2024-05-22,401.6500,406.3500,398.1500,399.5500,99460
2024-05-21,410.0500,415.3500,399.2500,401.6500,55684
2024-05-18,415.9500,416.4500,410.0500,412.1000,34113
2024-05-17,412.5000,416.4500,409.9500,414.9500,43262
2024-05-16,409.1500,417.0000,405.0500,410.9500,44482
2024-05-15,402.1500,409.9500,398.7500,409.0000,173866
2024-05-14,400.4500,402.3500,393.3500,397.6500,33712
2024-05-13,415.0000,416.9500,395.8000,399.8500,155365
2024-05-10,402.7500,419.8500,388.6500,410.8500,244012
2024-05-09,394.1500,407.5500,391.2500,397.4500,141518
2024-05-08,387.0500,399.2000,383.0000,393.5000,97007
2024-05-07,401.0000,401.0000,379.1000,389.6000,56585
2024-05-06,409.3500,409.3500,389.2500,399.9500,202271
2024-05-03,415.0000,416.9000,403.5500,406.4000,29357
2024-05-02,414.3500,418.0000,408.5000,411.5500,36813
2024-04-30,414.5500,421.0500,413.1000,414.0000,120454
2024-04-29,422.9000,424.6500,409.3000,411.9000,34024
2024-04-26,418.0500,421.7500,413.3500,418.6500,120017
2024-04-25,422.3000,422.3000,414.6500,417.8500,33449
2024-04-24,418.0500,424.0500,413.3000,421.5500,48343
2024-04-23,406.7000,418.5000,402.3500,414.5500,190010
2024-04-22,414.3500,415.2500,400.8000,402.1500,45455
2024-04-19,403.8000,412.0000,396.5500,408.1500,181388
2024-04-18,416.8500,421.9500,400.0000,402.2000,152356
2024-04-16,416.5500,428.0000,410.7500,413.5000,105521
2024-04-15,419.0500,437.5000,410.6000,418.9000,95838
2024-04-12,417.3500,430.8500,414.0000,427.5500,79097
2024-04-10,425.9500,426.0000,412.4500,417.6000,83603
2024-04-09,436.1500,436.1500,421.9000,425.4500,37945
2024-04-08,438.1500,438.3000,430.3000,433.3500,291154
2024-04-05,439.4500,443.0000,428.3500,430.9000,104340
2024-04-04,432.1000,435.0000,423.0000,430.9000,45454
2024-04-03,429.1500,431.0000,426.9000,428.6500,55428
2024-04-02,429.2500,438.7000,421.0500,428.4500,133860
2024-04-01,437.3000,449.5000,420.0000,425.7000,410819
2024-03-28,420.3500,438.8000,415.0000,428.0000,423356
2024-03-27,401.0000,417.6000,394.0000,415.4000,311587
2024-03-26,386.5000,409.9000,383.9500,401.0000,304901
2024-03-22,383.0000,387.8000,379.5500,385.3000,56798
2024-03-21,370.3500,379.0000,370.3500,378.0000,26643
2024-03-20,366.1500,370.4500,357.5000,366.9000,50835
2024-03-19,376.8500,376.8500,365.0000,366.5500,83994
2024-03-18,370.5000,397.0000,369.9000,373.1500,133612
2024-03-15,384.1000,391.0000,363.8500,370.8000,65891
2024-03-14,385.9500,391.5000,376.5000,385.2500,111619
2024-03-13,381.6500,405.8000,351.9500,388.5500,661365
2024-03-12,398.6000,401.8000,377.2500,381.6500,70674
2024-03-11,409.9500,418.9500,393.1500,395.9500,257463
2024-03-07,409.9500,412.0000,405.3000,409.5000,62987
2024-03-06,405.5500,409.6500,391.7000,405.3000,87304
2024-03-05,410.5500,413.0000,398.5000,402.2500,72505
2024-03-04,414.5500,414.5500,402.4000,408.5500,89299
2024-03-01,398.0500,409.6000,385.6500,399.3000,143750
2024-02-29,378.9500,398.5500,370.0500,396.7500,464191
2024-02-28,371.0000,389.9500,368.2500,378.6500,79158
2024-02-27,378.6500,383.0000,366.5500,370.4000,48201
2024-02-26,383.3500,387.4500,377.1000,379.3000,36821
2024-02-23,385.2500,387.7000,380.0000,384.3500,44310
2024-02-22,380.0000,385.7000,375.0000,383.6000,81342
2024-02-21,364.9500,387.9000,364.6500,375.9000,457978
2024-02-20,374.1500,374.8000,362.6500,364.6500,215099
2024-02-19,387.8500,388.1500,372.2500,374.1500,105877
2024-02-16,389.9000,389.9000,382.0000,384.3000,243271
2024-02-15,361.0500,409.2000,361.0500,392.0500,258707
2024-02-14,362.0000,368.7500,357.0000,364.1000,265922
2024-02-13,365.1500,369.6500,354.0000,366.2500,101451
2024-02-12,359.8500,366.0000,351.2500,363.6500,217170
2024-02-09,356.1000,361.9000,345.0000,357.5500,247854
2024-02-08,347.0000,369.0000,343.8500,345.1000,20760540
2024-02-07,334.8500,342.0000,329.3000,338.8500,303157
2024-02-06,341.4000,344.5500,329.1000,330.0500,72730
2024-02-05,348.5500,349.9000,336.0500,339.4500,373169
2024-02-02,336.7500,351.4000,336.5000,348.2000,165915
2024-02-01,359.3500,359.8500,322.0500,333.5500,606886
2024-01-31,368.3000,379.3000,347.7000,350.3000,678351
2024-01-30,360.8500,370.2000,358.0500,368.3500,256941
2024-01-29,355.3000,358.9500,350.3500,355.1000,52566
2024-01-25,360.3500,365.7000,354.0000,354.9000,134072
2024-01-24,355.4000,364.8500,350.9000,362.2000,148911
2024-01-23,362.8500,363.5000,343.3000,352.6000,349579
2024-01-22,364.2500,364.2500,364.2500,364.2500,0
2024-01-20,367.9500,367.9500,360.6500,361.5000,47411
2024-01-19,365.7000,370.0500,362.5000,364.2500,51834
2024-01-18,362.6500,367.8000,352.5000,361.6500,74131
2024-01-17,365.0500,376.0000,357.8000,361.9500,278283
2024-01-16,385.1500,386.3000,363.3000,368.4000,257322
2024-01-15,394.8500,394.8500,378.0000,384.8000,117965
2024-01-12,392.6500,395.4000,385.2500,389.1000,187619
2024-01-11,382.6000,393.0000,380.7500,391.2000,101088
2024-01-10,387.7500,392.9500,376.4000,380.1000,93895
2024-01-09,376.8500,386.7000,374.7000,382.2000,149334
2024-01-08,364.8500,375.1000,358.7500,372.2000,495970
2024-01-05,369.5500,379.3500,350.2500,358.3000,236437
2024-01-04,360.2500,365.0000,355.6000,363.7500,186723
2024-01-03,364.8500,366.6500,357.5000,359.8500,234786
2024-01-02,361.8000,370.0000,351.3500,363.2000,164909
2024-01-01,355.9500,364.8000,351.0500,361.6500,304239
2023-12-29,347.0500,359.0000,338.5500,354.4500,103682
2023-12-28,355.2000,362.0000,343.3000,345.4000,386063
2023-12-27,345.1000,357.0000,334.8500,352.5500,197936
2023-12-26,336.0000,344.9500,336.0000,343.1500,457507
2023-12-22,330.4000,338.5000,330.0000,333.9000,144066
2023-12-21,319.8500,331.3500,313.6500,326.9500,259893
2023-12-20,315.5500,339.0000,315.5500,323.3500,266627
2023-12-19,317.0500,319.0000,313.8500,315.3000,107651
2023-12-18,317.0500,319.5000,312.3000,316.7500,131708
2023-12-15,327.3500,327.3500,313.5000,316.2500,54165
2023-12-14,323.1500,328.5000,321.3000,323.8000,257842
2023-12-13,315.1500,321.6000,311.1000,319.7000,88226
2023-12-12,319.5500,323.0000,314.0000,314.8000,58755
