timestamp,open,high,low,close,volume
2024-05-29,2435.0500,2496.4500,2435.0500,2468.2500,18980
2024-05-28,2450.0500,2466.3501,2445.6001,2451.6499,13427
2024-05-27,2475.8999,2478.1001,2455.0000,2459.8999,8441
2024-05-24,2465.1499,2484.6001,2458.8999,2467.1001,8378
2024-05-23,2475.0500,2485.0000,2455.3000,2472.8501,14129
2024-05-22,2474.5500,2486.2000,2460.5500,2467.8000,25409
2024-05-21,2502.1499,2502.1499,2432.5500,2461.7000,49441
2024-05-18,2450.0500,2518.9500,2450.0500,2504.6001,7161
2024-05-17,2474.8501,2474.8501,2434.3000,2445.2000,24285
2024-05-16,2477.3501,2477.3501,2420.4500,2467.3000,34173
2024-05-15,2490.0000,2497.7500,2462.6499,2466.2500,10238
2024-05-14,2515.6001,2515.6001,2481.8000,2485.6001,35305
2024-05-13,2525.2000,2541.7500,2507.0000,2515.6001,9781
2024-05-10,2512.0000,2549.2000,2503.1001,2532.7500,65762
2024-05-09,2540.1499,2546.0000,2504.0500,2512.3000,12323
2024-05-08,2507.5000,2548.7500,2485.9500,2538.4500,28029
2024-05-07,2461.1001,2528.0000,2461.1001,2508.5500,60360
2024-05-06,2494.6499,2494.6499,2448.0000,2458.0000,11532
2024-05-03,2517.7000,2522.3000,2435.8501,2455.6001,42649
2024-05-02,2504.8000,2540.0000,2504.8000,2511.3000,12132
2024-04-30,2522.3999,2536.9500,2500.1499,2506.0500,24501
2024-04-29,2495.4500,2523.1001,2491.2500,2510.6001,40211
2024-04-26,2572.0500,2582.0000,2471.5000,2483.8000,74913
2024-04-25,2504.0500,2576.2000,2471.9500,2562.7000,146781
2024-04-24,2519.8999,2535.0000,2489.6001,2502.8999,15451
2024-04-23,2454.2500,2511.3000,2425.7000,2499.5500,43365
2024-04-22,2437.0000,2481.0000,2429.0000,2459.1499,24900
2024-04-19,2375.7500,2471.0000,2375.7500,2437.1001,82158
2024-04-18,2539.0000,2539.3501,2409.5500,2462.7500,127318
2024-04-16,2536.3500,2583.3000,2536.3500,2547.1500,14744
2024-04-15,2495.0500,2577.1000,2495.0000,2551.9500,37745
2024-04-12,2530.0500,2560.0000,2518.0000,2536.1499,40926
2024-04-10,2516.5500,2532.4500,2488.7000,2526.7000,33533
2024-04-09,2517.2500,2520.7500,2497.1499,2503.3000,11329
2024-04-08,2526.1001,2546.5000,2493.0000,2497.8501,57532
2024-04-05,2570.7000,2576.0000,2534.0000,2538.1001,34345
2024-04-04,2570.0000,2570.0000,2515.6001,2549.0500,29250
2024-04-03,2628.5500,2628.5500,2530.2000,2551.1499,73866
2024-04-02,2600.0000,2629.3501,2584.6001,2622.6499,43806
2024-04-01,2634.3999,2642.2000,2582.0000,2585.8999,45991
2024-03-28,2579.1001,2637.5000,2571.5000,2623.3000,147213
2024-03-27,2587.8999,2589.6001,2552.6499,2567.3999,115048
2024-03-26,2570.0000,2596.1001,2532.4500,2587.8999,64135
2024-03-22,2553.8999,2591.9500,2538.0000,2575.3000,40217
2024-03-21,2550.0000,2565.0000,2526.0000,2553.9500,58401
2024-03-20,2500.5500,2554.9500,2498.2000,2548.8000,24539
2024-03-19,2584.0000,2584.0000,2467.7000,2496.6499,57422
2024-03-18,2600.3501,2603.0000,2557.3000,2583.7500,33829
2024-03-15,2613.8000,2630.0000,2585.0000,2607.6499,62617
2024-03-14,2596.2500,2618.9500,2573.3000,2613.4500,31621
2024-03-13,2590.6001,2653.0000,2552.3501,2583.4500,41486
